property_price,locality,bhk,built_up_area,super_built_up_area,carpet_area,price_per_sqft,bathrooms,balconies,floor_number,total_floors,property_age,furnishing_status,parking,facing,amenities_count,possession_status,builder_name,source
5978269.0,Mogappair,2,931,1070,744,6421.0,2,1.0,0.0,12,10.0,Unfurnished,1.0,North,3.0,Ready to Move,Appaswamy,MagicBricks
22345902.125,Anna Nagar,4,1851,2128,1480,12191.0,4,2.0,2.0,2,1.0,Unfurnished,0.0,North-West,5.0,Ready to Move,Pacifica,MagicBricks
7634360.0,Chromepet,3,1309,1505,1047,5832.0,2,1.0,11.0,12,2.0,Semi-Furnished,1.0,North-West,8.0,Under Construction,TVH,99acres
9379500.0,Sholinganallur,2,1011,1162,808,9277.0,1,2.0,4.0,12,7.0,Furnished,2.0,South-East,10.0,Ready to Move,Doshi,MagicBricks
3487286.0,Medavakkam,2,700,804,560,4982.0,2,1.0,2.0,2,17.0,Semi-Furnished,0.0,North-West,9.0,Under Construction,Radiance,Housing.com
8718030.0,Sholinganallur,3,1041,1197,832,8375.0,3,0.0,8.0,12,3.0,Furnished,2.0,North-East,3.0,Under Construction,Doshi,Housing.com
21459390.0,Guindy,4,1949,2241,1559,11010.0,4,1.0,3.0,6,0.0,Semi-Furnished,2.0,North-West,7.0,Under Construction,Akshaya,MagicBricks
11286535.0,Mogappair,4,1708,1964,1366,6608.0,4,2.0,1.0,2,1.0,Unfurnished,0.0,West,6.0,Ready to Move,Ramaniyam,MagicBricks
7853902.0,Navalur,2,1026,1179,820,7655.0,2,2.0,5.0,6,6.0,Semi-Furnished,1.0,North,11.0,Ready to Move,Radiance,MagicBricks
2371011.0,Chromepet,1,482,554,385,4919.0,1,1.0,11.0,12,11.0,Semi-Furnished,2.0,South-East,9.0,Ready to Move,Appaswamy,99acres
4254680.0,Pallikaranai,2,933,1072,746,4560.0,2,1.0,5.0,8,5.0,Furnished,1.0,North-West,2.0,Ready to Move,Ramaniyam,99acres
7756558.0,OMR,2,1030,1184,824,7531.0,2,0.0,1.0,8,2.0,Semi-Furnished,1.0,North-West,5.0,Ready to Move,Pacifica,99acres
3051869.0,Sholinganallur,1,521,599,416,5858.0,1,2.0,4.0,12,3.0,Unfurnished,0.0,East,6.8,Under Construction,Casa Grande,99acres
14054486.0,Sholinganallur,3,1560,1793,1248,9009.0,3,0.0,12.0,12,0.0,Semi-Furnished,1.0,South,9.0,Ready to Move,Akshaya,99acres
6792597.0,Tambaram,3,1654,1902,1323,4107.0,3,2.0,12.0,12,0.0,Furnished,1.0,South,3.0,Ready to Move,Olympia,99acres
15393589.0,OMR,4,1988,2286,1590,7743.0,4,1.0,4.0,4,13.0,Semi-Furnished,1.0,South-East,2.0,Ready to Move,Doshi,MagicBricks
3943751.0,Kolathur,2,1001,1151,800,3940.0,2,2.0,4.0,4,1.0,Unfurnished,1.0,South-West,7.0,Under Construction,Ramaniyam,99acres
16706833.0,Nungambakkam,3,1175,1351,940,14219.0,3,0.0,0.0,8,2.0,Furnished,1.0,South,8.0,Ready to Move,Casa Grande,Housing.com
22345902.125,Nungambakkam,3,1716,1973,1372,13369.0,3,1.0,2.0,8,13.0,Semi-Furnished,1.0,South,10.0,Under Construction,Appaswamy,MagicBricks
4899843.0,Tambaram,2,825,948,660,5939.0,1,1.0,5.0,8,10.0,Furnished,1.0,East,8.0,Ready to Move,Ramaniyam,99acres
9910965.0,Guindy,2,898,1032,718,11037.0,2,1.0,3.0,6,0.0,Unfurnished,1.0,South,8.0,Ready to Move,Radiance,MagicBricks
13457277.0,OMR,4,1767,2032,1413,7616.0,4,2.0,13.0,16,3.0,Semi-Furnished,0.0,North-West,2.0,Ready to Move,TVH,MagicBricks
10295754.0,Navalur,3,1597,1836,1277,6447.0,3,1.0,1.0,8,6.0,Furnished,1.0,South,8.0,Ready to Move,Pacifica,99acres
7892538.0,Ambattur,3,1269,1459,1015,6219.0,3,1.0,3.0,6,3.0,Semi-Furnished,1.0,North,5.0,Ready to Move,Casa Grande,MagicBricks
9215074.0,Tambaram,3,1621,1864,1296,5685.0,3,0.0,6.0,8,6.0,Unfurnished,0.0,North-West,2.0,Under Construction,Mahindra,MagicBricks
4442668.0,Medavakkam,1,643,739,514,6909.0,1,2.0,15.0,16,3.0,Unfurnished,1.0,North-West,6.2,Ready to Move,Mahindra,MagicBricks
8139370.0,Sholinganallur,2,982,1129,785,8289.0,2,2.0,2.0,2,5.0,Semi-Furnished,0.0,North,7.0,Under Construction,Ramaniyam,99acres
22345902.125,T Nagar,3,1705,1960,1364,13459.0,3,1.0,2.0,2,3.0,Furnished,1.0,South-East,7.0,Ready to Move,Radiance,99acres
18271459.0,T Nagar,3,1293,1486,1034,14131.0,3,1.4,11.0,12,8.0,Furnished,1.0,South-West,6.0,Ready to Move,Doshi,MagicBricks
10687369.0,Guindy,2,1173,1348,938,9111.0,1,1.0,1.0,2,0.0,Semi-Furnished,1.0,South-East,2.0,Ready to Move,Ramaniyam,MagicBricks
12440509.0,Navalur,3,1614,1856,1291,7708.0,3,0.0,0.0,12,19.0,Unfurnished,1.0,South-East,7.0,Ready to Move,Olympia,MagicBricks
10348470.0,Thoraipakkam,3,1415,1627,1132,7313.0,3,2.0,4.0,12,2.0,Semi-Furnished,1.0,North-West,5.0,Under Construction,Appaswamy,MagicBricks
2518485.0,Tambaram,1,520,598,416,4843.0,1,0.0,0.0,2,16.0,Semi-Furnished,1.0,South,3.0,Under Construction,Pacifica,99acres
9695032.0,Pallikaranai,3,1639,1884,1311,5915.0,3,1.0,0.0,8,11.0,Semi-Furnished,2.0,South-East,6.0,Under Construction,Olympia,MagicBricks
8897167.0,Navalur,2,1034,1189,827,8605.0,2,1.0,2.0,16,22.0,Unfurnished,2.0,North,7.0,Under Construction,Pacifica,MagicBricks
7285557.0,Pallikaranai,3,1494,1718,1195,4877.0,3,1.0,1.0,6,1.0,Semi-Furnished,0.0,East,10.0,Ready to Move,Akshaya,MagicBricks
9530908.0,Pallikaranai,3,1584,1821,1267,6017.0,3,1.0,2.0,2,3.0,Furnished,2.0,South-West,8.0,Ready to Move,Casa Grande,MagicBricks
8047523.0,OMR,2,1017,1169,813,7913.0,2,2.0,7.0,8,1.0,Unfurnished,1.0,North,11.0,Ready to Move,Mahindra,Housing.com
22345902.125,Adyar,4,2500,2875,2000,11002.0,4,0.0,1.0,6,3.0,Unfurnished,1.0,West,5.0,Ready to Move,Doshi,MagicBricks
5885092.0,Pallikaranai,2,936,1076,748,6287.0,2,1.0,4.0,4,5.4,Semi-Furnished,2.0,North,7.0,Ready to Move,Mahindra,99acres
8910508.0,ECR,2,1079,1240,863,8258.0,2,1.0,8.0,16,1.0,Unfurnished,1.0,West,5.0,Ready to Move,TVH,99acres
11684228.0,Porur,4,1751,2013,1400,6673.0,3,1.0,1.0,8,9.0,Furnished,1.0,South-West,7.0,Ready to Move,Pacifica,MagicBricks
2937092.0,Tambaram,1,538,618,430,5459.0,1,1.0,3.0,8,3.0,Semi-Furnished,1.0,South-East,8.0,Under Construction,Radiance,MagicBricks
6741641.0,Porur,2,1082,1244,865,6231.0,2,0.8,0.0,12,1.0,Semi-Furnished,0.0,North,10.0,Ready to Move,Ramaniyam,MagicBricks
13377878.0,T Nagar,2,1041,1197,832,12851.0,2,1.0,2.0,6,7.0,Semi-Furnished,2.0,East,7.0,Ready to Move,Radiance,Housing.com
11456668.0,Thoraipakkam,2,1250,1437,1000,9165.0,2,2.0,3.0,6,9.0,Unfurnished,1.0,West,6.0,Ready to Move,Mahindra,99acres
7700886.0,OMR,2,1017,1169,813,7572.0,2,2.0,0.0,4,0.0,Semi-Furnished,1.0,South-West,4.0,Ready to Move,Radiance,MagicBricks
22345902.125,Anna Nagar,4,2466,2835,1972,12195.0,4,2.0,2.0,6,0.0,Unfurnished,0.0,North-West,2.0,Under Construction,Ramaniyam,MagicBricks
11223220.0,Thoraipakkam,3,1616,1858,1292,6945.0,3,1.0,1.0,6,0.0,Semi-Furnished,1.0,East,2.0,Ready to Move,Akshaya,MagicBricks
4347414.0,Pallikaranai,2,814,936,651,5341.0,2,1.0,0.0,8,25.0,Semi-Furnished,2.0,West,8.0,Ready to Move,Appaswamy,MagicBricks
6542006.0,OMR,2,1129,1298,903,5795.0,2,1.0,1.0,4,0.0,Semi-Furnished,1.0,West,4.0,Ready to Move,Pacifica,MagicBricks
4536140.0,Sholinganallur,1,571,656,456,7944.0,1,2.0,5.0,6,2.0,Furnished,1.0,North-West,7.0,Ready to Move,Appaswamy,99acres
15281945.0,Navalur,4,2235,2570,1788,6838.0,3,1.0,8.0,12,3.0,Unfurnished,0.0,North,6.0,Under Construction,Casa Grande,99acres
4891819.0,Sholinganallur,1,639,734,511,7655.0,1,1.0,2.0,8,7.0,Furnished,2.0,North-West,7.0,Under Construction,Mahindra,99acres
9345387.0,Mogappair,3,1428,1642,1142,6544.0,3,0.0,3.0,4,7.0,Unfurnished,1.0,South-West,8.0,Ready to Move,Appaswamy,99acres
7943993.0,Chromepet,3,1503,1728,1202,5285.0,3,1.0,6.0,8,1.0,Semi-Furnished,1.0,North,3.0,Ready to Move,Pacifica,Housing.com
12629201.0,Anna Nagar,3,1125,1293,900,11226.0,3,0.0,5.0,6,9.0,Semi-Furnished,0.0,South-East,5.0,Under Construction,Pacifica,MagicBricks
8575979.0,Mogappair,2,1190,1368,952,7207.0,2,1.0,7.0,12,6.0,Unfurnished,1.0,South,2.0,Ready to Move,Appaswamy,Housing.com
14067373.0,Perungudi,3,1507,1733,1205,9335.0,3,0.0,4.0,6,2.0,Semi-Furnished,2.0,North,4.0,Ready to Move,TVH,99acres
5548884.0,OMR,2,929,1068,743,5973.0,2,0.0,4.0,6,8.0,Semi-Furnished,2.0,West,8.0,Ready to Move,Pacifica,99acres
11416484.0,Kolathur,4,2309,2655,1847,4944.0,4,1.0,5.0,6,0.0,Semi-Furnished,0.0,North-East,11.0,Under Construction,Appaswamy,MagicBricks
22345902.125,Anna Nagar,3,1875,2156,1500,12354.0,3,2.0,3.0,4,7.0,Semi-Furnished,2.0,North,3.0,Ready to Move,Pacifica,MagicBricks
11336895.0,Adyar,2,1132,1301,905,10015.0,2,1.0,1.0,8,2.0,Semi-Furnished,2.0,West,11.0,Under Construction,Mahindra,Housing.com
7556274.0,OMR,2,1023,1176,818,7386.0,1,2.0,1.0,4,0.0,Furnished,1.0,South-East,6.0,Ready to Move,Ramaniyam,99acres
12487147.0,Porur,3,1564,1798,1251,7984.0,3,1.0,2.0,6,8.0,Semi-Furnished,2.0,North-East,4.0,Ready to Move,Olympia,99acres
6150198.0,Ambattur,3,1433,1647,1146,4292.0,2,1.0,2.0,2,3.0,Unfurnished,0.0,North-East,5.0,Ready to Move,Appaswamy,99acres
10260090.0,Mogappair,3,1764,2028,1411,5816.0,3,0.8,3.0,6,2.0,Semi-Furnished,1.0,East,11.0,Ready to Move,Ramaniyam,99acres
18770197.0,T Nagar,3,1421,1634,1136,13209.0,3,0.0,12.0,12,9.0,Unfurnished,0.0,West,10.0,Ready to Move,Olympia,99acres
8943445.0,Porur,3,1317,1514,1053,6791.0,3,2.0,1.0,12,3.2,Unfurnished,1.0,West,7.0,Ready to Move,Doshi,MagicBricks
7991504.0,Medavakkam,3,1380,1586,1104,5791.0,3,1.0,3.0,4,5.0,Semi-Furnished,2.0,South-East,9.0,Ready to Move,Akshaya,99acres
6424827.0,Pallikaranai,2,1046,1202,836,6142.0,2,0.0,11.0,12,18.0,Semi-Furnished,0.0,North-East,2.0,Ready to Move,Casa Grande,Housing.com
15321882.0,Sholinganallur,4,2093,2406,1674,7321.0,4,2.0,1.0,6,5.0,Furnished,1.0,North,10.0,Ready to Move,Akshaya,MagicBricks
11176969.0,Porur,4,1520,1747,1216,7353.0,4,1.0,4.0,4,1.0,Semi-Furnished,1.0,South-East,7.0,Ready to Move,TVH,MagicBricks
13366783.0,Sholinganallur,3,1500,1724,1200,8911.0,2,0.0,3.0,12,8.0,Unfurnished,1.0,South,11.0,Under Construction,Doshi,99acres
8094160.0,Kolathur,3,1301,1496,1040,6221.0,3,2.0,4.0,6,5.0,Unfurnished,1.0,South-West,8.0,Under Construction,TVH,MagicBricks
18285120.0,Sholinganallur,4,2194,2523,1755,8334.0,4,1.0,3.0,8,1.0,Semi-Furnished,1.0,North-West,10.0,Ready to Move,Akshaya,MagicBricks
14249390.0,Perungudi,3,1534,1764,1227,9289.0,3,1.0,1.0,4,19.0,Semi-Furnished,1.0,South-East,5.0,Ready to Move,Doshi,99acres
5961325.0,Medavakkam,2,1075,1236,860,5545.0,2,2.0,3.0,8,15.0,Semi-Furnished,2.0,West,10.0,Ready to Move,Doshi,MagicBricks
2559389.0,Chromepet,1,532,611,425,4811.0,1,2.0,1.0,4,4.0,Unfurnished,1.0,West,6.0,Ready to Move,Doshi,Housing.com
4034159.0,Ambattur,2,812,933,649,4968.0,2,1.0,5.0,8,3.0,Semi-Furnished,2.0,South,2.0,Ready to Move,Olympia,99acres
4750959.0,Sholinganallur,1,620,713,496,7663.0,1,1.2,5.0,6,4.0,Unfurnished,1.0,South-West,11.0,Ready to Move,Appaswamy,MagicBricks
6591129.0,Pallikaranai,2,1207,1388,965,5461.0,1,2.0,10.0,12,3.0,Semi-Furnished,1.0,East,5.0,Under Construction,Appaswamy,Housing.com
5318642.0,ECR,2,700,804,560,7598.0,2,1.8,8.0,8,3.0,Semi-Furnished,2.0,South-East,11.0,Ready to Move,Pacifica,MagicBricks
3611959.0,Ambattur,2,950,1092,760,3802.0,2,1.0,4.0,6,0.0,Unfurnished,1.0,West,6.0,Ready to Move,Casa Grande,MagicBricks
6514325.0,Navalur,2,895,1029,716,7279.0,2,1.0,4.0,12,1.0,Unfurnished,1.0,North-West,10.0,Ready to Move,Casa Grande,MagicBricks
5303272.0,Velachery,1,573,658,458,9255.0,1,2.0,1.0,4,9.0,Semi-Furnished,2.0,South-West,4.0,Under Construction,Olympia,MagicBricks
21740285.0,Velachery,4,2030,2334,1624,10710.0,4,1.0,4.0,6,2.0,Semi-Furnished,1.0,South,11.0,Ready to Move,Casa Grande,Housing.com
9682026.0,OMR,3,1516,1743,1212,6387.0,3,1.0,6.0,6,0.0,Furnished,1.0,West,3.0,Ready to Move,Appaswamy,MagicBricks
12854273.0,Velachery,3,1486,1708,1188,8650.0,3,2.0,4.0,4,8.0,Semi-Furnished,1.0,North-East,7.2,Ready to Move,Ramaniyam,MagicBricks
12542395.0,Guindy,4,1566,1800,1252,8009.0,4,1.0,13.0,16,11.0,Furnished,1.0,North,6.0,Ready to Move,Doshi,MagicBricks
3099520.0,Kolathur,1,605,695,484,5123.0,1,2.0,4.0,12,1.0,Semi-Furnished,2.0,East,10.0,Ready to Move,Mahindra,99acres
7905589.0,ECR,2,1091,1254,872,7246.0,2,1.0,1.0,2,2.0,Semi-Furnished,0.0,South-West,4.0,Ready to Move,Doshi,MagicBricks
19833988.0,Velachery,4,2092,2405,1673,9481.0,4,1.0,4.4,4,3.0,Furnished,1.0,North,4.0,Under Construction,Pacifica,MagicBricks
11163821.0,Sholinganallur,3,1651,1898,1320,6762.0,3,2.0,0.0,2,18.0,Semi-Furnished,2.0,South,6.0,Ready to Move,Appaswamy,99acres
13947758.0,OMR,4,2073,2383,1658,6728.0,4,1.0,3.0,6,5.0,Furnished,1.0,South-East,3.0,Ready to Move,TVH,Housing.com
10563391.0,ECR,3,1448,1665,1158,7295.0,3,2.0,5.0,16,13.0,Semi-Furnished,1.0,South-West,4.0,Ready to Move,Doshi,99acres
6358424.0,Ambattur,2,1164,1338,931,5463.0,2,1.0,4.0,8,3.0,Semi-Furnished,1.0,North-West,8.0,Ready to Move,Radiance,MagicBricks
17170230.0,Sholinganallur,4,2189,2517,1751,7844.0,3,2.0,1.0,6,2.0,Semi-Furnished,1.0,South-East,10.0,Ready to Move,Ramaniyam,99acres
12685215.0,Porur,3,1848,2125,1478,6864.0,3,0.0,2.0,8,3.0,Unfurnished,1.0,West,6.0,Ready to Move,Olympia,Housing.com
8290627.0,Thoraipakkam,3,1143,1314,914,7253.0,3,1.0,0.0,4,3.0,Semi-Furnished,1.0,North-West,7.0,Under Construction,Appaswamy,99acres
4446180.0,OMR,1,619,711,495,7183.0,1,1.0,5.0,8,0.0,Unfurnished,1.0,South-East,6.0,Under Construction,Akshaya,MagicBricks
9442677.0,Mogappair,3,1520,1747,1216,6212.0,3,1.0,3.0,4,4.0,Unfurnished,1.0,North-East,2.0,Ready to Move,Radiance,99acres
5325452.0,Chromepet,2,999,1148,799,5331.0,1,1.0,4.0,4,1.0,Furnished,0.0,North-West,6.0,Ready to Move,Ramaniyam,MagicBricks
5284028.0,Ambattur,2,1161,1335,928,4551.0,2,1.0,4.0,8,8.0,Semi-Furnished,1.0,North-West,10.0,Ready to Move,Radiance,99acres
11594256.0,Sholinganallur,3,1466,1685,1172,7909.0,3,1.0,3.0,4,13.0,Unfurnished,1.0,West,4.0,Ready to Move,Radiance,99acres
10940557.0,Velachery,2,970,1115,776,11279.0,2,1.0,6.0,6,6.0,Semi-Furnished,2.0,West,6.2,Ready to Move,Pacifica,Housing.com
8369319.0,Navalur,2,1043,1199,834,8024.0,2,0.0,14.0,16,11.0,Furnished,2.0,North,5.0,Ready to Move,Olympia,MagicBricks
16738202.0,Nungambakkam,3,1130,1299,904,14446.0,3,1.0,6.0,6,3.8,Semi-Furnished,1.0,South-East,9.0,Under Construction,Doshi,Housing.com
5687049.0,OMR,2,900,1035,720,6319.0,2,1.0,2.0,8,0.0,Semi-Furnished,1.0,North,6.0,Ready to Move,Ramaniyam,99acres
12617806.0,ECR,2,1219,1401,975,10351.0,2,1.0,5.0,8,13.0,Semi-Furnished,1.0,North-West,6.0,Under Construction,Mahindra,MagicBricks
7265531.0,Adyar,1,615,707,492,11814.0,1,2.0,2.0,8,1.0,Unfurnished,1.0,North-West,7.0,Ready to Move,Casa Grande,99acres
21194857.0,Adyar,3,1700,1954,1360,12468.0,3,0.0,3.0,8,0.0,Semi-Furnished,2.0,North-East,11.0,Ready to Move,TVH,Housing.com
8276178.0,Guindy,3,1139,1309,911,7266.0,3,2.0,1.0,6,0.0,Unfurnished,1.0,South-East,9.0,Ready to Move,Casa Grande,MagicBricks
6389858.0,Porur,2,822,945,657,7774.0,2,1.0,6.0,8,2.0,Semi-Furnished,2.0,South,9.0,Ready to Move,Casa Grande,Housing.com
15182380.0,Guindy,3,1399,1608,1119,10852.0,3,0.0,2.0,8,15.0,Semi-Furnished,1.0,West,10.0,Ready to Move,Ramaniyam,Housing.com
13756217.0,Thoraipakkam,3,1530,1759,1224,8991.0,2,2.0,2.0,8,15.0,Semi-Furnished,1.0,West,4.0,Ready to Move,Mahindra,Housing.com
5816248.0,Navalur,1,670,770,536,8681.0,1,1.0,1.0,4,4.0,Unfurnished,1.0,North-West,9.0,Ready to Move,Doshi,99acres
12773240.0,Velachery,3,1373,1578,1098,9303.0,3,1.0,4.0,4,2.0,Unfurnished,2.0,North-West,8.0,Ready to Move,TVH,MagicBricks
20465914.0,Adyar,4,1924,2212,1539,10637.0,4,1.0,4.0,6,4.0,Furnished,1.0,North-East,5.0,Ready to Move,Mahindra,Housing.com
22345902.125,Nungambakkam,3,1644,1890,1315,13666.0,3,0.0,1.0,6,5.0,Semi-Furnished,1.0,North,4.0,Ready to Move,Doshi,99acres
8901414.0,ECR,3,1224,1407,979,7272.0,3,1.0,10.0,16,13.0,Unfurnished,1.0,South-West,3.0,Ready to Move,Olympia,Housing.com
9067312.0,Sholinganallur,2,1078,1239,862,8411.0,2,1.0,4.0,8,2.0,Semi-Furnished,1.0,South-East,10.0,Ready to Move,Appaswamy,MagicBricks
7989522.0,OMR,2,1023,1176,818,7810.0,2,1.0,0.0,2,7.0,Furnished,1.0,North,3.0,Under Construction,Doshi,99acres
6711544.0,OMR,2,940,1081,752,7140.0,2,0.0,5.8,8,16.0,Unfurnished,1.0,North-East,9.0,Ready to Move,Doshi,Housing.com
6697010.0,Sholinganallur,2,1041,1197,832,6433.0,2,2.0,2.0,4,10.0,Semi-Furnished,1.0,North,3.0,Ready to Move,Casa Grande,Housing.com
8499823.0,Porur,2,1244,1430,995,6833.0,2,2.0,5.2,8,0.0,Furnished,1.0,East,4.0,Ready to Move,Casa Grande,MagicBricks
7429746.0,Anna Nagar,1,623,716,498,11926.0,1,2.0,6.0,8,0.0,Unfurnished,1.0,South-East,8.0,Under Construction,Appaswamy,MagicBricks
13384277.0,ECR,3,1623,1866,1298,8247.0,3,2.0,0.0,6,0.0,Semi-Furnished,1.0,South-West,10.0,Under Construction,Akshaya,MagicBricks
10717746.0,Velachery,2,924,1062,739,11599.0,2,2.0,16.0,16,6.0,Unfurnished,1.0,West,3.0,Under Construction,Olympia,Housing.com
7511223.0,Thoraipakkam,2,876,1007,700,8574.0,2,1.0,2.0,16,0.0,Furnished,1.0,North-East,4.0,Ready to Move,Ramaniyam,99acres
11628627.0,Sholinganallur,3,1420,1632,1136,8189.0,3,0.0,11.0,12,6.0,Semi-Furnished,0.0,North,7.0,Ready to Move,Casa Grande,99acres
8842475.0,Velachery,2,1107,1273,885,7988.0,2,1.0,0.0,2,4.0,Unfurnished,1.0,West,3.0,Ready to Move,Ramaniyam,MagicBricks
10535585.0,Thoraipakkam,3,1349,1551,1079,7810.0,3,1.0,10.0,12,0.0,Furnished,1.0,South-East,9.0,Ready to Move,Mahindra,99acres
4053025.0,Porur,1,609,700,487,6655.0,1,2.0,1.0,8,1.0,Furnished,1.0,North-East,7.0,Ready to Move,Radiance,MagicBricks
8725888.0,Perungudi,3,1014,1166,811,8605.0,3,1.0,9.0,12,1.0,Unfurnished,2.0,South-West,3.0,Ready to Move,Pacifica,99acres
22345902.125,Adyar,4,2376,2732,1900,13274.0,4,1.0,4.0,6,8.0,Unfurnished,0.0,South-East,11.0,Ready to Move,TVH,99acres
12456498.0,T Nagar,2,919,1056,735,13554.0,2,0.0,10.0,16,2.0,Furnished,1.0,South,4.0,Ready to Move,Akshaya,MagicBricks
11406445.0,Sholinganallur,3,1409,1620,1127,8095.0,3,1.0,6.0,6,1.0,Semi-Furnished,2.0,East,11.0,Ready to Move,Akshaya,MagicBricks
18426634.0,Velachery,3,1543,1774,1234,11942.0,3,1.0,6.0,6,5.0,Unfurnished,2.0,East,4.0,Ready to Move,Appaswamy,99acres
10770819.0,Porur,3,1473,1693,1178,7312.0,3,1.0,6.0,6,5.0,Semi-Furnished,1.0,North-West,5.0,Ready to Move,Mahindra,MagicBricks
9506411.0,Pallikaranai,3,1551,1783,1240,6129.0,3,1.0,0.0,2,6.0,Semi-Furnished,1.0,East,8.0,Ready to Move,Appaswamy,MagicBricks
5524415.0,Porur,2,899,1033,719,6145.0,2,1.0,0.0,6,16.0,Unfurnished,1.0,South-East,3.0,Ready to Move,Akshaya,MagicBricks
6701286.0,Chromepet,3,1427,1641,1141,4696.0,3,1.0,0.0,6,9.0,Semi-Furnished,1.0,South-East,5.2,Under Construction,Pacifica,99acres
22345902.125,Perungudi,4,2355,2708,1884,10154.0,4,2.0,5.0,8,0.0,Semi-Furnished,1.0,South-East,9.0,Ready to Move,Ramaniyam,MagicBricks
9807579.0,Mogappair,3,1278,1469,1022,7674.0,3,1.0,1.0,6,1.0,Furnished,1.0,North,8.0,Under Construction,Pacifica,99acres
10692546.0,Adyar,2,880,1011,704,12151.0,2,1.0,4.0,6,5.0,Semi-Furnished,1.0,North-West,7.0,Ready to Move,Akshaya,MagicBricks
20212473.0,Anna Nagar,4,2481,2853,1984,8147.0,4,1.2,16.0,16,18.0,Semi-Furnished,0.0,North-West,4.0,Ready to Move,Ramaniyam,MagicBricks
16011017.0,Thoraipakkam,4,2127,2446,1701,7528.0,4,0.0,1.0,6,2.0,Semi-Furnished,1.0,West,3.0,Ready to Move,Casa Grande,99acres
9553454.0,Porur,2,1114,1281,891,8576.0,2,0.0,0.0,8,0.0,Furnished,1.0,North-East,10.0,Under Construction,Akshaya,MagicBricks
13773013.0,OMR,4,1820,2093,1456,7568.0,4,2.0,1.0,8,11.0,Semi-Furnished,2.0,East,6.0,Ready to Move,Doshi,99acres
7941399.0,Porur,2,1030,1184,824,7710.0,2,1.0,3.0,4,1.0,Unfurnished,1.0,North-West,11.0,Ready to Move,Appaswamy,Housing.com
10278894.0,Sholinganallur,2,1188,1366,950,8652.0,2,1.0,6.0,8,3.0,Semi-Furnished,1.0,South-West,6.0,Ready to Move,Ramaniyam,99acres
17843888.0,Velachery,3,1570,1805,1256,11366.0,3,2.0,8.0,12,13.0,Semi-Furnished,1.0,West,9.0,Ready to Move,TVH,MagicBricks
8778742.0,Sholinganallur,2,1061,1220,848,8274.0,2,2.0,5.0,6,22.0,Semi-Furnished,1.0,South-East,5.0,Ready to Move,Olympia,99acres
3583583.0,Pallikaranai,1,584,671,467,6136.0,1,2.0,5.0,8,19.0,Semi-Furnished,2.0,North,3.0,Ready to Move,Akshaya,99acres
7768619.0,OMR,2,1179,1355,943,6589.0,2,2.0,2.0,12,0.0,Semi-Furnished,0.0,North-West,5.0,Ready to Move,Akshaya,99acres
3348852.0,Kolathur,1,581,668,464,5764.0,1,1.0,9.0,12,2.0,Semi-Furnished,1.0,South-West,5.0,Ready to Move,Appaswamy,MagicBricks
4831660.0,Tambaram,2,913,1049,730,5292.0,2,0.0,3.0,8,17.0,Unfurnished,2.0,South-West,3.0,Ready to Move,TVH,99acres
21184414.0,T Nagar,3,1567,1802,1253,13519.0,3,1.0,2.0,6,0.0,Semi-Furnished,1.0,North,10.0,Ready to Move,Akshaya,MagicBricks
6943059.0,Porur,2,1004,1154,803,6915.0,2,1.0,5.0,6,1.0,Semi-Furnished,2.0,North,10.0,Ready to Move,Radiance,MagicBricks
14598836.0,Perungudi,3,1607,1848,1285,9085.0,3,1.0,0.0,6,6.0,Semi-Furnished,1.0,East,11.0,Ready to Move,Doshi,MagicBricks
9871294.0,Porur,3,1603,1843,1282,6158.0,2,1.0,1.0,4,1.0,Unfurnished,2.0,South,7.0,Ready to Move,Casa Grande,MagicBricks
10020911.0,Perungudi,2,1009,1160,807,9932.0,2,2.0,1.0,12,8.0,Semi-Furnished,0.0,North,11.0,Ready to Move,Radiance,MagicBricks
19724071.0,Nungambakkam,3,1552,1784,1241,12709.0,3,1.0,8.0,12,12.0,Furnished,2.0,South-West,4.0,Under Construction,Casa Grande,99acres
10153811.0,Velachery,2,1065,1224,852,9534.0,2,0.0,3.0,6,8.0,Semi-Furnished,1.0,North,7.0,Under Construction,Doshi,Housing.com
20500977.0,Nungambakkam,3,1342,1543,1073,14446.0,3,2.0,0.0,12,4.0,Unfurnished,2.0,East,4.6,Ready to Move,Casa Grande,Housing.com
4259395.0,Tambaram,1,628,722,502,6782.0,1,2.0,7.0,8,4.0,Semi-Furnished,1.0,North-East,6.0,Ready to Move,Doshi,99acres
9762183.0,Sholinganallur,2,1172,1347,937,8330.0,2,1.0,8.0,12,2.0,Unfurnished,1.0,South-East,9.0,Ready to Move,Ramaniyam,99acres
12931789.0,ECR,3,1649,1896,1319,7842.0,3,0.0,3.0,6,18.0,Furnished,1.0,North-West,7.0,Ready to Move,Mahindra,Housing.com
14113219.0,ECR,3,1512,1738,1209,9334.0,3,1.0,4.0,4,10.0,Unfurnished,1.0,West,6.0,Ready to Move,TVH,99acres
10051961.0,Porur,3,1400,1609,1120,7180.0,3,1.0,7.0,12,1.0,Semi-Furnished,2.0,North-East,4.0,Under Construction,Casa Grande,99acres
12939679.0,Velachery,3,1316,1513,1052,9833.0,2,1.0,4.0,8,1.0,Unfurnished,1.0,East,10.0,Ready to Move,Doshi,Housing.com
9074857.0,Tambaram,3,1462,1681,1169,6207.0,3,1.0,0.0,8,6.0,Furnished,1.0,South,7.0,Ready to Move,Doshi,Housing.com
