monthly_rent,deposit,locality,bhk,size_sqft,furnishing_status,preferred_tenant,bathrooms,floor_number,total_floors,amenities_count,source
20159.0,47243.0,Thoraipakkam,3,1487,Semi-Furnished,Bachelors,3,3.0,12,3.0,NoBroker
17456.0,49042.0,ECR,2,1132,Unfurnished,Both,2,8.0,8,5.0,MagicBricks
35627.0,129612.0,T Nagar,4,1903,Unfurnished,Family,4,7.0,8,4.0,Housing.com
18826.0,67099.0,OMR,2,965,Semi-Furnished,Family,2,,12,4.0,Housing.com
15587.0,38331.0,Pallikaranai,3,1210,,Family,3,1.0,12,6.0,99acres
8376.0,33906.0,Chromepet,2,1148,Semi-Furnished,Bachelors,1,5.0,8,3.0,99acres
12040.0,27047.0,Ambattur,3,1429,Semi-Furnished,Both,3,4.0,8,8.0,MagicBricks
28794.0,75413.0,Perungudi,3,1422,Semi-Furnished,Family,3,0.0,8,3.0,NoBroker
24637.0,119259.0,Porur,3,1433,Semi-Furnished,Family,3,6.0,6,4.0,NoBroker
13201.0,32960.0,ECR,2,880,Unfurnished,Bachelors,2,3.0,4,7.0,NoBroker
8636.0,36789.0,Velachery,1,518,Furnished,Both,1,6.0,6,2.0,MagicBricks
35072.0,84615.0,Sholinganallur,3,1667,Semi-Furnished,Both,3,4.0,6,11.0,99acres
21650.0,79947.0,Thoraipakkam,3,1290,Semi-Furnished,Bachelors,3,1.0,12,8.0,NoBroker
19157.0,77328.0,Perungudi,2,776,Semi-Furnished,Family,2,7.0,16,10.0,MagicBricks
16155.0,56074.0,Thoraipakkam,2,978,Semi-Furnished,Both,1,8.0,12,5.0,NoBroker
28833.0,116861.0,Sholinganallur,3,1584,Unfurnished,Family,3,0.0,12,,MagicBricks
17781.0,86049.0,Anna Nagar,2,949,Semi-Furnished,Family,1,7.0,16,10.0,NoBroker
26075.0,58155.0,Sholinganallur,3,1443,Unfurnished,Bachelors,3,4.0,6,7.0,Housing.com
23284.0,96573.0,ECR,3,1311,Semi-Furnished,Family,3,4.0,6,7.0,MagicBricks
7482.0,17318.0,OMR,1,484,Unfurnished,Family,1,1.0,8,10.0,99acres
19216.0,41292.0,Navalur,3,1342,Semi-Furnished,Family,3,2.0,4,3.0,NoBroker
19782.0,61227.0,Anna Nagar,2,854,Furnished,Both,2,6.0,16,5.0,MagicBricks
16153.0,71730.0,Sholinganallur,2,895,Furnished,Family,1,10.0,16,9.0,MagicBricks
14684.0,29571.0,ECR,2,928,Unfurnished,Family,2,1.0,16,8.0,MagicBricks
19229.0,67107.0,T Nagar,2,903,Unfurnished,Family,2,8.0,8,7.0,Housing.com
25483.0,87043.0,Sholinganallur,3,1470,Semi-Furnished,Family,3,3.0,4,9.0,99acres
18355.0,61912.0,Sholinganallur,3,1078,,Family,3,8.0,16,6.0,Housing.com
12443.0,41800.0,Tambaram,2,1046,Semi-Furnished,Family,1,0.0,6,5.0,NoBroker
15247.0,59099.0,Pallikaranai,3,1386,Furnished,Bachelors,3,15.0,16,3.0,99acres
31232.0,122019.0,Sholinganallur,3,1389,Furnished,Family,3,2.0,4,3.0,NoBroker
12590.0,62398.0,Tambaram,2,1009,Unfurnished,Family,2,12.0,16,10.0,99acres
26258.0,57551.0,T Nagar,2,1198,Semi-Furnished,,2,8.0,12,6.0,NoBroker
13244.0,39778.0,Thoraipakkam,2,1011,Semi-Furnished,Bachelors,2,6.0,8,3.0,Housing.com
12732.0,46512.0,Pallikaranai,3,1422,Semi-Furnished,Both,3,12.0,16,10.0,Housing.com
41115.0,141783.0,Nungambakkam,3,1422,Semi-Furnished,Both,3,5.0,6,10.0,Housing.com
9693.0,37198.0,Tambaram,3,1191,Furnished,Family,3,3.0,6,3.0,99acres
20859.0,71920.0,Porur,3,1194,Furnished,Family,3,0.0,6,4.0,NoBroker
21550.0,65070.0,Nungambakkam,2,897,Unfurnished,Both,2,,8,2.0,MagicBricks
9433.0,37035.0,Mogappair,2,840,,Bachelors,2,2.0,6,5.0,MagicBricks
16586.0,41847.0,Adyar,2,793,Unfurnished,Family,2,0.0,8,6.0,99acres
32970.0,73753.0,Thoraipakkam,4,2277,Furnished,Family,4,3.0,4,5.0,Housing.com
37538.0,97508.0,Nungambakkam,3,1478,Semi-Furnished,Both,3,1.0,6,8.0,Housing.com
47099.0,162231.0,Anna Nagar,4,1989,Unfurnished,Family,4,4.0,12,10.0,Housing.com
24396.0,107860.0,T Nagar,2,1000,Semi-Furnished,Both,2,4.0,6,9.0,MagicBricks
16710.0,74004.0,Thoraipakkam,2,958,Unfurnished,Bachelors,2,7.0,12,10.0,NoBroker
14598.0,68113.0,OMR,2,879,Semi-Furnished,Both,1,1.0,6,5.0,MagicBricks
14168.0,46564.0,Navalur,2,801,Unfurnished,Family,2,6.0,8,2.0,99acres
17563.0,53719.0,Navalur,3,1161,Semi-Furnished,Bachelors,3,6.0,6,10.0,99acres
13342.0,60160.0,Guindy,2,916,Semi-Furnished,Bachelors,2,4.0,4,5.0,Housing.com
16426.0,79852.0,Thoraipakkam,2,978,Semi-Furnished,,2,7.0,12,3.0,MagicBricks
15247.0,51332.0,Pallikaranai,3,1224,Semi-Furnished,,3,4.0,12,9.0,MagicBricks
11871.0,36532.0,Mogappair,2,1060,Semi-Furnished,Family,2,0.0,8,3.0,99acres
18141.0,55832.0,Adyar,2,920,Furnished,Family,2,8.0,8,7.0,99acres
22718.0,48280.0,Sholinganallur,2,1021,Furnished,Bachelors,2,5.0,6,7.0,99acres
14578.0,64470.0,OMR,2,890,Unfurnished,Both,1,2.0,6,7.0,NoBroker
13313.0,,Mogappair,2,940,Semi-Furnished,Both,2,3.0,6,7.0,MagicBricks
58622.0,210755.0,Nungambakkam,4,2110,Semi-Furnished,Bachelors,3,2.0,8,9.0,NoBroker
15282.0,56911.0,OMR,2,984,Furnished,Both,2,8.0,8,10.0,MagicBricks
12837.0,43558.0,ECR,2,933,Unfurnished,Family,1,5.0,12,6.0,Housing.com
29203.0,113936.0,Sholinganallur,4,1617,Semi-Furnished,Both,4,1.0,4,3.0,NoBroker
9823.0,46128.0,Chromepet,2,1152,Semi-Furnished,Both,2,9.0,12,8.0,MagicBricks
22851.0,50822.0,Sholinganallur,3,1347,Unfurnished,Bachelors,3,8.0,8,11.0,99acres
30685.0,122316.0,Thoraipakkam,4,1835,Furnished,Family,4,6.0,8,9.0,Housing.com
20109.0,75865.0,Guindy,2,973,Furnished,Bachelors,2,0.0,4,7.0,99acres
19195.0,69496.0,Perungudi,2,920,Furnished,Family,2,8.0,8,10.0,MagicBricks
19437.0,40809.0,Navalur,3,1283,Furnished,Both,3,3.0,12,8.0,Housing.com
11871.0,46270.0,Pallikaranai,2,1008,Furnished,Both,2,0.0,8,5.0,NoBroker
9558.0,31104.0,Adyar,1,424,Furnished,Family,1,4.0,4,9.0,99acres
11544.0,38855.0,Ambattur,2,1098,Semi-Furnished,Bachelors,2,0.0,8,3.0,MagicBricks
33312.0,138662.0,T Nagar,3,1355,Semi-Furnished,Family,2,4.0,12,4.0,MagicBricks
30962.0,93539.0,Anna Nagar,3,1296,Semi-Furnished,Family,2,4.0,12,10.0,NoBroker
15942.0,60302.0,Porur,2,908,Unfurnished,Family,2,0.0,6,5.0,NoBroker
34458.0,169670.0,Adyar,3,1467,Semi-Furnished,Family,3,7.0,8,6.0,MagicBricks
23043.0,79894.0,Guindy,2,1143,Semi-Furnished,Both,2,3.0,12,6.0,Housing.com
29363.0,71608.0,ECR,3,1512,Furnished,Bachelors,3,0.0,12,6.0,MagicBricks
17088.0,68535.0,Mogappair,3,1288,Semi-Furnished,Family,3,6.0,8,,99acres
23481.0,105947.0,ECR,3,1517,Semi-Furnished,Both,3,0.0,8,10.0,MagicBricks
32494.0,104942.0,Anna Nagar,3,1650,Unfurnished,Both,3,1.0,8,11.0,Housing.com
13323.0,32274.0,Porur,2,1020,Furnished,Bachelors,2,1.0,8,7.0,MagicBricks
19470.0,72263.0,ECR,3,1232,Unfurnished,Both,3,3.0,4,3.0,Housing.com
27887.0,111336.0,ECR,3,1517,Semi-Furnished,Bachelors,3,,8,3.0,MagicBricks
19785.0,75489.0,Sholinganallur,3,1203,Semi-Furnished,Family,3,4.0,8,8.0,99acres
10033.0,46299.0,Guindy,1,567,Furnished,Family,1,4.0,12,5.0,Housing.com
19653.0,43289.0,Velachery,2,964,Semi-Furnished,Family,2,12.0,16,,99acres
22452.0,85680.0,Perungudi,2,1011,Semi-Furnished,Both,2,1.0,6,5.0,99acres
13717.0,,Tambaram,3,1512,Furnished,Both,3,1.0,4,3.0,Housing.com
16247.0,78540.0,Guindy,2,860,Furnished,Both,2,3.0,4,2.0,99acres
14984.0,50400.0,Navalur,2,914,Semi-Furnished,Bachelors,1,10.0,12,9.0,MagicBricks
29906.0,107126.0,Anna Nagar,3,1282,Unfurnished,Both,3,2.0,12,7.0,Housing.com
13124.0,54912.0,OMR,2,902,,Family,2,2.0,12,6.0,Housing.com
17664.0,67405.0,Kolathur,3,1288,Semi-Furnished,Family,3,3.0,8,10.0,Housing.com
22382.0,55778.0,Ambattur,4,2199,Semi-Furnished,Bachelors,4,0.0,4,10.0,Housing.com
22470.0,81162.0,ECR,3,1308,Furnished,Both,3,1.0,16,10.0,MagicBricks
43859.0,94283.0,Anna Nagar,4,2018,Furnished,Family,4,2.0,4,4.0,Housing.com
10921.0,33976.0,Ambattur,3,1339,Semi-Furnished,,3,0.0,8,,NoBroker
11200.0,31449.0,OMR,2,894,Furnished,Bachelors,2,3.0,8,6.0,NoBroker
22620.0,61382.0,Perungudi,3,1242,Furnished,Both,2,4.0,12,6.0,MagicBricks
26433.0,102469.0,Sholinganallur,3,1494,Semi-Furnished,Both,3,1.0,8,8.0,99acres
21673.0,,Guindy,2,1058,Semi-Furnished,Both,2,12.0,16,6.0,Housing.com
33461.0,155540.0,Anna Nagar,3,1520,Semi-Furnished,Bachelors,3,3.0,4,8.0,MagicBricks
30199.0,124372.0,T Nagar,3,1284,Semi-Furnished,Family,3,1.0,4,8.0,NoBroker
37351.0,160502.0,Anna Nagar,4,1739,Furnished,Both,4,5.0,8,2.0,MagicBricks
12882.0,30113.0,Thoraipakkam,2,1014,Unfurnished,Family,2,2.0,2,11.0,NoBroker
30335.0,102754.0,Perungudi,3,1274,Semi-Furnished,Both,3,3.0,4,10.0,MagicBricks
11119.0,28532.0,Pallikaranai,2,884,Semi-Furnished,Both,1,2.0,16,2.0,MagicBricks
20546.0,95835.0,Velachery,3,1110,Semi-Furnished,Both,3,0.0,6,9.0,MagicBricks
17790.0,67357.0,Medavakkam,3,1513,Semi-Furnished,Family,3,6.0,6,2.0,MagicBricks
38232.0,128822.0,Adyar,3,1534,Furnished,Bachelors,3,8.0,8,7.0,MagicBricks
6970.0,31245.0,Tambaram,1,531,Furnished,Family,1,8.0,12,10.0,99acres
29579.0,68089.0,Sholinganallur,3,1700,Furnished,Bachelors,3,3.0,8,5.0,99acres
9966.0,23041.0,Ambattur,2,1013,Semi-Furnished,Family,2,0.0,8,6.0,99acres
8447.0,27859.0,Ambattur,2,1086,Furnished,Both,2,1.0,6,2.0,99acres
13149.0,35859.0,Navalur,2,981,Unfurnished,Bachelors,2,0.0,16,11.0,NoBroker
14178.0,52469.0,Navalur,3,1150,Furnished,Family,3,4.0,12,7.0,MagicBricks
8479.0,23336.0,Ambattur,2,972,Semi-Furnished,Bachelors,2,2.0,2,8.0,MagicBricks
6208.0,26345.0,Medavakkam,1,550,Furnished,Bachelors,1,5.0,6,7.0,MagicBricks
28148.0,82062.0,Guindy,3,1411,Furnished,Family,3,5.0,8,6.0,MagicBricks
43706.0,176944.0,Anna Nagar,4,1967,Semi-Furnished,Family,3,0.0,6,2.0,NoBroker
9212.0,40699.0,Kolathur,2,1039,Semi-Furnished,Family,2,5.0,6,8.0,MagicBricks
16037.0,54556.0,OMR,2,856,Unfurnished,Bachelors,2,4.0,6,9.0,99acres
17875.0,47932.0,Thoraipakkam,2,1107,Furnished,Both,2,2.0,16,6.0,MagicBricks
24492.0,120840.0,Perungudi,3,1110,Furnished,Both,3,9.0,16,6.0,NoBroker
32718.0,117260.0,Adyar,2,1224,Semi-Furnished,Bachelors,2,2.0,12,5.0,Housing.com
18673.0,51241.0,OMR,2,1007,Semi-Furnished,Family,1,5.0,12,2.0,99acres
37835.0,186246.0,Nungambakkam,3,1331,Semi-Furnished,Both,3,12.0,12,10.0,MagicBricks
17115.0,42596.0,Medavakkam,3,1365,,Family,2,1.0,16,3.0,NoBroker
9561.0,39648.0,Medavakkam,2,826,Unfurnished,Bachelors,2,1.0,2,5.0,Housing.com
29909.0,75329.0,Perungudi,4,1760,Furnished,Family,4,4.0,12,3.0,99acres
17266.0,48052.0,Porur,3,1272,Furnished,Bachelors,3,2.0,12,10.0,NoBroker
18349.0,61534.0,Anna Nagar,2,942,Furnished,Both,2,1.0,2,3.0,99acres
41993.0,88999.0,T Nagar,3,1358,Furnished,Family,3,,8,4.0,99acres
20103.0,82753.0,Velachery,2,1087,Semi-Furnished,Both,2,0.0,4,11.0,NoBroker
13176.0,51311.0,Mogappair,3,1155,Semi-Furnished,Bachelors,3,2.0,8,2.0,Housing.com
12689.0,35724.0,Thoraipakkam,2,842,Semi-Furnished,Family,1,2.0,4,11.0,MagicBricks
18342.0,38792.0,Sholinganallur,2,986,Furnished,Both,1,4.0,8,10.0,99acres
11597.0,44834.0,Navalur,2,907,Semi-Furnished,Bachelors,2,8.0,12,5.0,99acres
14488.0,33264.0,ECR,3,1044,Unfurnished,Bachelors,3,2.0,6,4.0,99acres
23980.0,95872.0,Sholinganallur,3,1237,Furnished,Family,3,2.0,4,6.0,MagicBricks
5585.0,16790.0,Kolathur,1,579,Semi-Furnished,Family,1,2.0,6,9.0,Housing.com
18464.0,55336.0,Mogappair,3,1420,Semi-Furnished,Family,3,5.0,8,5.0,MagicBricks
9449.0,23524.0,Sholinganallur,1,514,Unfurnished,Both,1,3.0,12,4.0,MagicBricks
14808.0,68180.0,Velachery,2,747,Furnished,Family,2,2.0,8,2.0,MagicBricks
18752.0,83432.0,Porur,3,1478,Semi-Furnished,Bachelors,3,8.0,8,8.0,99acres
11920.0,41572.0,Mogappair,2,863,Furnished,Family,2,3.0,8,4.0,99acres
16573.0,,Thoraipakkam,3,1375,Semi-Furnished,Bachelors,3,3.0,8,3.0,99acres
30587.0,107740.0,Velachery,4,1672,Unfurnished,Family,4,2.0,16,9.0,99acres
8419.0,21947.0,ECR,1,476,Furnished,Bachelors,1,0.0,2,6.0,99acres
9314.0,36016.0,Pallikaranai,2,929,Furnished,Bachelors,2,11.0,12,10.0,MagicBricks
12329.0,,Medavakkam,2,904,Furnished,Both,2,1.0,12,7.0,NoBroker
12838.0,30037.0,Perungudi,2,840,Furnished,Bachelors,2,1.0,6,5.0,99acres
22744.0,50468.0,T Nagar,2,931,Semi-Furnished,Family,2,0.0,2,8.0,MagicBricks
29068.0,86989.0,T Nagar,3,1203,Semi-Furnished,Family,3,1.0,8,10.0,MagicBricks
32053.0,144835.0,T Nagar,3,1278,Unfurnished,Bachelors,3,0.0,4,10.0,Housing.com
8455.0,21803.0,Navalur,1,486,Semi-Furnished,Bachelors,1,10.0,12,11.0,MagicBricks
31452.0,135308.0,Guindy,3,1482,Unfurnished,Family,3,12.0,12,8.0,MagicBricks
17055.0,55059.0,OMR,3,1143,Semi-Furnished,Bachelors,2,4.0,6,9.0,99acres
13303.0,62559.0,Velachery,2,782,Semi-Furnished,Both,2,2.0,8,,NoBroker
47527.0,108543.0,Nungambakkam,3,1527,Unfurnished,Family,2,4.0,8,7.0,NoBroker
40683.0,151363.0,T Nagar,3,1283,Semi-Furnished,Bachelors,3,11.0,12,8.0,NoBroker
15044.0,52247.0,ECR,3,1252,Semi-Furnished,Family,3,3.0,4,2.0,99acres
11136.0,36100.0,Chromepet,3,1281,Unfurnished,Bachelors,2,,16,4.0,Housing.com
8855.0,37349.0,Sholinganallur,1,548,Unfurnished,Family,1,3.0,6,7.0,MagicBricks
18269.0,84736.0,Perungudi,2,1138,Furnished,Family,2,0.0,12,10.0,99acres
10609.0,22819.0,Guindy,1,596,Furnished,Bachelors,1,3.0,6,4.0,NoBroker
26618.0,74290.0,Anna Nagar,3,1387,Furnished,Family,3,5.0,6,2.0,Housing.com
23296.0,93375.0,Thoraipakkam,3,1389,Furnished,Both,3,12.0,16,8.0,NoBroker
15088.0,59185.0,Thoraipakkam,2,978,Furnished,Family,2,1.0,8,6.0,Housing.com
22505.0,85221.0,Navalur,3,1312,Unfurnished,Family,3,7.0,8,2.0,NoBroker
22140.0,51734.0,Porur,3,1430,Semi-Furnished,Family,3,2.0,8,7.0,NoBroker
14523.0,47139.0,Porur,2,1002,Furnished,Family,2,1.0,8,8.0,99acres
17588.0,60375.0,Perungudi,2,907,Furnished,Family,2,5.0,8,5.0,NoBroker
13044.0,50299.0,Kolathur,2,1232,Semi-Furnished,Both,2,4.0,4,10.0,NoBroker
24555.0,79868.0,Guindy,3,1142,Semi-Furnished,Family,3,1.0,6,5.0,99acres
11640.0,52794.0,Medavakkam,3,1042,Semi-Furnished,Bachelors,3,1.0,4,10.0,NoBroker
10078.0,24875.0,Pallikaranai,2,784,Furnished,Both,2,12.0,12,2.0,99acres
13952.0,28292.0,Ambattur,3,1221,Furnished,Bachelors,3,3.0,6,7.0,MagicBricks
15992.0,,Thoraipakkam,2,1077,Semi-Furnished,Bachelors,2,5.0,12,9.0,Housing.com
15912.0,67696.0,Medavakkam,3,1258,Semi-Furnished,Bachelors,3,4.0,4,3.0,99acres
12043.0,42181.0,Medavakkam,2,951,Unfurnished,Both,2,3.0,6,6.0,MagicBricks
10960.0,44522.0,Medavakkam,3,1221,Furnished,Bachelors,2,9.0,16,4.0,Housing.com
8835.0,42509.0,Pallikaranai,2,747,Unfurnished,Bachelors,2,0.0,2,8.0,99acres
24609.0,117567.0,Guindy,3,1436,Semi-Furnished,Bachelors,3,9.0,12,6.0,99acres
27699.0,132004.0,ECR,3,1557,Furnished,Family,3,1.0,16,10.0,99acres
25255.0,56780.0,Nungambakkam,2,954,Unfurnished,Bachelors,2,4.0,4,6.0,NoBroker
12213.0,33440.0,Pallikaranai,2,937,Furnished,Family,2,14.0,16,9.0,MagicBricks
38540.0,188569.0,Nungambakkam,3,1417,Semi-Furnished,Both,3,4.0,8,2.0,99acres
8423.0,41675.0,Medavakkam,2,917,Semi-Furnished,Family,2,2.0,8,3.0,Housing.com
5000.0,24606.0,Mogappair,1,432,Unfurnished,Family,1,2.0,2,3.0,Housing.com
20851.0,53805.0,Chromepet,4,2081,Furnished,Family,4,6.0,8,10.0,MagicBricks
20615.0,50807.0,Perungudi,2,981,,Family,2,4.0,6,10.0,NoBroker
9738.0,40097.0,Chromepet,2,1007,Furnished,Both,2,6.0,16,3.0,Housing.com
17304.0,,Tambaram,3,1411,Semi-Furnished,Bachelors,2,6.0,12,11.0,99acres
7724.0,29098.0,Tambaram,2,840,Semi-Furnished,Both,2,5.0,6,5.0,MagicBricks
5000.0,23398.0,Tambaram,1,465,Semi-Furnished,Family,1,2.0,16,6.0,NoBroker
5000.0,23473.0,Tambaram,1,461,Semi-Furnished,Family,1,1.0,12,7.0,NoBroker
15427.0,57321.0,Pallikaranai,4,1449,Semi-Furnished,Family,3,12.0,12,8.0,NoBroker
18305.0,50857.0,Velachery,2,887,Semi-Furnished,Family,2,3.0,6,2.0,MagicBricks
41503.0,173814.0,Sholinganallur,4,2331,Furnished,Family,4,3.0,4,6.0,MagicBricks
50749.0,214609.0,Nungambakkam,4,1803,Unfurnished,Both,4,5.0,6,3.0,99acres
42786.0,163587.0,Anna Nagar,4,1863,Furnished,,4,0.0,8,5.0,99acres
19686.0,80466.0,Porur,3,1343,Semi-Furnished,Family,3,1.0,6,10.0,Housing.com
10756.0,38976.0,Medavakkam,2,969,Semi-Furnished,Bachelors,2,5.0,8,7.0,NoBroker
31927.0,120849.0,Nungambakkam,2,972,Unfurnished,Family,2,6.0,12,2.0,MagicBricks
20220.0,77457.0,OMR,3,1354,Unfurnished,Family,3,2.0,4,5.0,MagicBricks
30095.0,107813.0,Perungudi,2,1127,Furnished,Bachelors,2,2.0,8,10.0,Housing.com
17885.0,76650.0,OMR,2,914,Unfurnished,Bachelors,2,8.0,8,5.0,Housing.com
9134.0,25667.0,Tambaram,2,857,Semi-Furnished,Family,2,6.0,6,,MagicBricks
25732.0,57242.0,Navalur,3,1507,Semi-Furnished,Both,3,4.0,4,9.0,MagicBricks
13282.0,63253.0,Chromepet,3,1483,Semi-Furnished,,3,7.0,16,8.0,MagicBricks
18831.0,75409.0,Guindy,2,831,Furnished,Bachelors,2,2.0,6,4.0,Housing.com
17145.0,75398.0,Sholinganallur,2,891,Furnished,Family,2,3.0,6,9.0,MagicBricks
12999.0,31794.0,Tambaram,3,1319,Unfurnished,Both,3,2.0,4,8.0,99acres
17229.0,51896.0,ECR,2,968,Semi-Furnished,Family,2,4.0,12,3.0,NoBroker
27973.0,98040.0,OMR,3,1589,Semi-Furnished,Both,3,9.0,16,8.0,Housing.com
12850.0,41289.0,Medavakkam,2,957,Furnished,Both,2,0.0,8,10.0,MagicBricks
27443.0,63346.0,Anna Nagar,3,1205,Semi-Furnished,Family,2,4.0,4,11.0,Housing.com
35101.0,121613.0,Velachery,4,1842,Furnished,Family,4,6.0,16,11.0,99acres
5001.0,10921.0,Tambaram,1,547,Semi-Furnished,Both,1,2.0,2,3.0,Housing.com
21741.0,83352.0,Sholinganallur,2,1075,Semi-Furnished,Bachelors,2,6.0,6,8.0,Housing.com
18715.0,60741.0,ECR,2,894,Semi-Furnished,Family,2,2.0,4,10.0,99acres
48967.0,197284.0,T Nagar,3,1484,Unfurnished,Bachelors,3,1.0,12,5.0,MagicBricks
22565.0,60831.0,Velachery,2,1065,Semi-Furnished,Family,1,7.0,16,3.0,MagicBricks
21639.0,80358.0,Sholinganallur,3,1313,Furnished,Both,3,12.0,12,2.0,99acres
30347.0,107605.0,Sholinganallur,3,1727,Unfurnished,Bachelors,3,3.0,8,2.0,99acres
19901.0,68394.0,OMR,3,1139,Semi-Furnished,Both,3,0.0,4,2.0,NoBroker
12005.0,48375.0,Tambaram,3,1318,Furnished,Both,3,6.0,16,3.0,99acres
34506.0,167713.0,Velachery,3,1532,,Both,3,2.0,4,3.0,NoBroker
14559.0,70349.0,Chromepet,3,1421,Semi-Furnished,Bachelors,3,6.0,8,9.0,MagicBricks
8355.0,35290.0,Ambattur,2,863,Semi-Furnished,Both,2,2.0,12,10.0,99acres
14718.0,37966.0,OMR,2,944,Semi-Furnished,Family,2,3.0,6,4.0,99acres
28174.0,74941.0,Nungambakkam,2,1128,Semi-Furnished,Both,2,7.0,12,7.0,99acres
13324.0,62175.0,Mogappair,3,1126,Semi-Furnished,Family,3,2.0,4,10.0,MagicBricks
15836.0,53431.0,Porur,2,1032,Furnished,Bachelors,1,5.0,8,3.0,NoBroker
29349.0,122926.0,OMR,3,1598,Unfurnished,Both,3,3.0,8,10.0,MagicBricks
59168.0,261732.0,T Nagar,4,2096,Semi-Furnished,Family,4,0.0,4,5.0,Housing.com
36873.0,167281.0,Anna Nagar,4,1654,Semi-Furnished,Bachelors,4,4.0,6,4.0,99acres
9439.0,36300.0,Kolathur,2,917,Semi-Furnished,Family,2,7.0,8,4.0,NoBroker
29341.0,145966.0,Adyar,3,1318,Furnished,Family,3,2.0,8,3.0,Housing.com
33568.0,117871.0,Guindy,4,1607,Furnished,Family,4,10.0,16,9.0,MagicBricks
12339.0,36203.0,Porur,2,997,Semi-Furnished,Family,2,2.0,6,6.0,99acres
16034.0,70418.0,OMR,2,846,Furnished,Family,2,4.0,8,3.0,NoBroker
10012.0,44496.0,ECR,1,615,Furnished,Both,1,1.0,12,3.0,Housing.com
33245.0,103644.0,Guindy,4,1820,Semi-Furnished,Both,4,4.0,6,5.0,99acres
16275.0,46000.0,Chromepet,3,1676,Furnished,Family,3,0.0,6,7.0,NoBroker
25491.0,113235.0,ECR,3,1345,Furnished,,3,10.0,12,9.0,99acres
14598.0,49136.0,Pallikaranai,3,1213,Furnished,Family,3,0.0,6,8.0,99acres
24046.0,116840.0,Sholinganallur,3,1405,Furnished,Family,2,2.0,8,5.0,Housing.com
13483.0,53093.0,Chromepet,3,1442,Semi-Furnished,Family,3,4.0,6,10.0,Housing.com
13694.0,47622.0,Thoraipakkam,2,1001,Furnished,Both,2,3.0,8,8.0,MagicBricks
12207.0,26978.0,Ambattur,3,1502,Furnished,Family,3,7.0,12,,99acres
12729.0,29585.0,Tambaram,2,1077,Semi-Furnished,Family,2,3.0,4,5.0,MagicBricks
23031.0,60924.0,T Nagar,2,868,Furnished,Bachelors,2,15.0,16,7.0,99acres
12465.0,34774.0,Chromepet,3,1341,Unfurnished,Both,3,0.0,12,3.0,NoBroker
25744.0,96204.0,T Nagar,2,936,Unfurnished,Family,2,0.0,8,10.0,Housing.com
24719.0,66766.0,Sholinganallur,3,1310,Furnished,Family,3,8.0,12,4.0,NoBroker
16242.0,48047.0,OMR,2,1006,Furnished,Both,2,4.0,6,11.0,MagicBricks
12265.0,34805.0,Thoraipakkam,2,859,Semi-Furnished,Both,2,0.0,2,4.0,99acres
55937.0,250397.0,Nungambakkam,4,1553,Semi-Furnished,Family,4,9.0,12,6.0,MagicBricks
10229.0,21084.0,Thoraipakkam,2,665,Furnished,Family,2,1.0,8,9.0,MagicBricks
8601.0,39807.0,Pallikaranai,2,813,Semi-Furnished,Family,1,6.0,6,2.0,NoBroker
8061.0,35832.0,Medavakkam,1,585,Semi-Furnished,Family,1,13.0,16,5.0,NoBroker
8000.0,17772.0,Chromepet,2,943,Unfurnished,Bachelors,2,3.0,8,5.0,MagicBricks
12426.0,55714.0,Medavakkam,2,940,Semi-Furnished,Both,2,4.0,4,9.0,MagicBricks
11001.0,23739.0,Medavakkam,2,885,Furnished,Family,1,4.0,12,3.0,Housing.com
12171.0,30084.0,Thoraipakkam,2,929,Furnished,Family,2,5.0,8,2.0,MagicBricks
15292.0,61925.0,Medavakkam,3,1426,Semi-Furnished,Family,3,11.0,12,,MagicBricks
16241.0,76898.0,OMR,3,1093,Furnished,Both,3,1.0,4,10.0,NoBroker
10673.0,48894.0,Tambaram,2,1041,Semi-Furnished,Family,2,3.0,16,7.0,MagicBricks
14807.0,64743.0,Perungudi,1,622,Semi-Furnished,Family,1,6.0,6,8.0,Housing.com
23096.0,94112.0,OMR,3,1360,Semi-Furnished,,3,4.0,8,3.0,MagicBricks
7970.0,29760.0,Pallikaranai,1,622,Semi-Furnished,Bachelors,1,1.0,2,9.0,99acres
6206.0,21181.0,Medavakkam,1,558,Furnished,Family,1,1.0,8,5.0,Housing.com
12875.0,37420.0,OMR,2,939,Unfurnished,Bachelors,2,5.0,8,11.0,NoBroker
32568.0,146759.0,Porur,4,2317,Unfurnished,Both,4,4.0,8,9.0,99acres
37927.0,169637.0,Nungambakkam,3,1329,Furnished,Both,2,1.0,12,3.0,NoBroker
5000.0,24158.0,Ambattur,2,888,Semi-Furnished,Family,2,0.0,12,4.0,Housing.com
15949.0,35183.0,Porur,2,1008,Semi-Furnished,Family,2,3.0,6,3.0,99acres
10148.0,50710.0,Tambaram,2,956,Furnished,Bachelors,2,2.0,8,6.0,Housing.com
5000.0,21998.0,Ambattur,1,403,Furnished,Bachelors,1,0.0,4,,99acres
29102.0,91729.0,Sholinganallur,4,1862,Semi-Furnished,Both,4,6.0,6,10.0,99acres
19434.0,83099.0,OMR,3,1323,Semi-Furnished,Family,3,8.0,8,5.0,Housing.com
8803.0,31243.0,Tambaram,2,959,Semi-Furnished,,2,3.0,4,6.0,99acres
16990.0,58008.0,Thoraipakkam,3,1182,Semi-Furnished,Family,3,4.0,16,10.0,99acres
